index_name,January_2012,February_2012,March_2012,April_2012,May_2012,June_2012,July_2012,August_2012,September_2012,October_2012,November_2012,December_2012,January_2013,February_2013,March_2013,April_2013,May_2013,June_2013,July_2013,August_2013,September_2013,October_2013,November_2013,December_2013,January_2014,February_2014,March_2014,April_2014,May_2014,June_2014,July_2014,August_2014,September_2014,October_2014,November_2014,December_2014,January_2015,February_2015,March_2015,April_2015,May_2015,June_2015,July_2015,August_2015,September_2015,October_2015,November_2015,December_2015,January_2016,February_2016,March_2016,April_2016,May_2016,June_2016,July_2016,August_2016,September_2016,October_2016,November_2016,December_2016,January_2017,February_2017,March_2017,April_2017,May_2017,June_2017,July_2017,August_2017,September_2017,October_2017,November_2017,December_2017,01_2018,02_2018,03_2018,04_2018,05_2018,06_2018,07_2018,08_2018,09_2018,10_2018,11_2018,12_2018,01_2019,02_2019,03_2019,04_2019,05_2019,06_2019,07_2019,08_2019,09_2019,10_2019,11_2019,12_2019,01_2020,02_2020,03_2020,04_2020,05_2020,06_2020,07_2020,08_2020,09_2020,10_2020,11_2020,12_2020,01_2021,02_2021,03_2021,04_2021,05_2021,06_2021,07_2021,08_2021,09_2021,10_2021,11_2021,12_2021
OW-CC,542.4,571.1,556.3636363636364,566.6666666666666,561.4090909090909,548.5714285714286,538.6190476190476,567.0,606.1578947368421,642.3181818181819,615.0526315789474,559.5,584.8095238095239,621.6842105263158,614.2857142857143,626.6818181818181,643.5454545454545,624.9,495.3181818181818,673.6363636363636,697.0,620.4545454545455,700.6666666666666,679.6315789473684,684.1428571428571,697.0,716.1904761904761,721.5,758.1428571428571,758.5714285714286,746.0,754.8095238095239,831.0,833.1363636363636,792.9411764705883,734.9473684210526,787.578947368421,805.421052631579,803.5,843.7272727272727,849.75,862.5909090909091,823.5909090909091,834.6190476190476,867.7142857142857,933.2380952380952,864.8888888888889,810.5,839.7368421052631,882.3,873.3478260869565,911.0,866.4285714285714,880.0909090909091,866.6,853.6521739130435,915.6666666666666,914.2,937.6315789473684,846.4736842105264,856.6,890.2105263157895,902.6086956521739,938.65,905.5909090909091,916.1818181818181,860.6842105263158,878.2173913043479,938.45,910.4761904761905,913.6315789473684,835.8421052631579,818.047619047619,896.578947368421,853.1818181818181,882.8571428571429,892.1363636363636,858.5714285714286,808.0952380952381,837.5652173913044,913.7894736842105,916.3181818181819,815.6315789473684,801.0,783.5714285714286,877.1052631578947,889.8095238095239,904.8636363636364,915.5,933.95,870.3636363636364,871.5454545454545,906.5,929.3181818181819,893.2777777777778,806.6315789473684,856.047619047619,890.3157894736842,394.77272727272725,94.45454545454545,108.2,134.9090909090909,133.0,134.9047619047619,151.95238095238096,165.66666666666666,164.27777777777777,137.7,137.89473684210526,155.52631578947367,155.04347826086956,157.4090909090909,175.8,202.8181818181818,211.4090909090909,232.27272727272728,244.4090909090909,259.6190476190476,272.77272727272725,242.65217391304347
OW-16,193.8,201.55,194.1818181818182,205.38095238095238,206.36363636363637,203.71428571428572,202.76190476190476,208.7826086956522,234.94736842105263,241.63636363636363,234.05263157894737,205.16666666666666,213.14285714285714,227.10526315789474,231.9047619047619,234.04545454545453,248.8181818181818,262.75,195.0909090909091,265.09090909090907,263.85,232.86363636363637,262.1111111111111,248.73684210526315,258.14285714285717,260.2105263157895,270.8095238095238,283.22727272727275,297.6666666666667,295.6190476190476,293.90909090909093,298.8095238095238,304.6190476190476,336.90909090909093,304.5882352941176,291.3157894736842,327.05263157894734,333.4736842105263,342.8636363636364,345.22727272727275,357.0,370.5,355.95454545454544,360.76190476190476,371.5238095238095,397.9047619047619,378.5,338.1,359.89473684210526,372.1,359.2173913043478,364.95238095238096,361.6666666666667,368.3636363636364,357.1,362.39130434782606,372.14285714285717,378.6,363.36842105263156,343.0,351.6,374.7368421052632,369.9130434782609,373.9,389.54545454545456,389.09090909090907,379.63157894736844,366.0869565217391,379.15,381.6190476190476,371.63157894736844,354.8421052631579,352.6666666666667,377.63157894736844,362.72727272727275,376.3809523809524,374.8636363636364,384.2857142857143,361.23809523809524,354.17391304347825,367.8421052631579,373.54545454545456,356.7894736842105,329.94444444444446,345.76190476190476,359.1578947368421,369.7142857142857,376.0,376.8636363636364,398.55,374.59090909090907,377.04545454545456,387.6,392.8181818181818,382.55555555555554,337.2631578947368,352.57142857142856,370.5263157894737,152.54545454545453,32.13636363636363,39.65,62.86363636363637,57.22727272727273,61.142857142857146,64.85714285714286,68.52380952380952,68.55555555555556,60.65,62.78947368421053,70.05263157894737,77.30434782608695,86.0909090909091,101.75,106.4090909090909,107.86363636363636,113.5,124.31818181818181,126.47619047619048,133.1818181818182,119.52173913043478
OW-24,123.6,134.7,127.5,130.76190476190476,134.72727272727272,127.14285714285714,131.14285714285714,138.95652173913044,146.94736842105263,152.4090909090909,152.05263157894737,137.27777777777777,141.04761904761904,149.78947368421052,156.28571428571428,153.0909090909091,158.77272727272728,157.45,125.9090909090909,166.4090909090909,165.95,146.8181818181818,156.88888888888889,148.26315789473685,158.04761904761904,165.47368421052633,174.76190476190476,173.5909090909091,192.04761904761904,176.85714285714286,170.72727272727272,175.85714285714286,183.61904761904762,197.72727272727272,189.11764705882354,169.94736842105263,191.47368421052633,192.21052631578948,188.36363636363637,194.8181818181818,212.35,210.27272727272728,206.86363636363637,202.95238095238096,211.61904761904762,227.52380952380952,220.61111111111111,201.8,204.47368421052633,226.5,211.6086956521739,222.47619047619048,221.14285714285714,229.8181818181818,215.15,212.34782608695653,219.61904761904762,216.35,214.68421052631578,199.31578947368422,194.8,212.47368421052633,203.08695652173913,213.6,207.72727272727272,215.04545454545453,201.31578947368422,214.2608695652174,212.45,220.85714285714286,223.10526315789474,209.52631578947367,205.1904761904762,219.6315789473684,216.3181818181818,221.71428571428572,218.54545454545453,216.8095238095238,211.52380952380952,218.91304347826087,221.57894736842104,222.8181818181818,207.1578947368421,200.05555555555554,201.0,203.31578947368422,202.47619047619048,208.36363636363637,213.27272727272728,220.0,200.6818181818182,216.5,209.7,217.27272727272728,203.88888888888889,181.26315789473685,190.04761904761904,198.42105263157896,94.72727272727273,22.681818181818183,29.45,40.63636363636363,42.81818181818182,45.285714285714285,46.42857142857143,55.285714285714285,49.611111111111114,47.65,46.473684210526315,50.73684210526316,55.04347826086956,57.63636363636363,72.45,83.18181818181819,79.54545454545455,88.31818181818181,89.9090909090909,93.47619047619048,88.63636363636364,73.1304347826087
OW-GP,35.6,35.75,38.77272727272727,37.23809523809524,41.40909090909091,34.38095238095238,35.714285714285715,42.69565217391305,42.94736842105263,43.45454545454545,43.89473684210526,38.55555555555556,39.95238095238095,42.94736842105263,40.57142857142857,39.18181818181818,46.63636363636363,42.35,35.27272727272727,52.09090909090909,46.45,41.04545454545455,42.666666666666664,40.68421052631579,49.42857142857143,44.0,44.666666666666664,44.86363636363637,48.523809523809526,48.80952380952381,50.27272727272727,54.42857142857143,50.04761904761905,53.5,53.35294117647059,49.26315789473684,58.36842105263158,53.1578947368421,51.90909090909091,53.09090909090909,57.05,56.13636363636363,59.90909090909091,60.76190476190476,59.80952380952381,66.85714285714286,59.166666666666664,51.9,58.26315789473684,46.5,45.21739130434783,45.95238095238095,47.142857142857146,47.90909090909091,56.15,62.391304347826086,63.57142857142857,61.4,62.10526315789474,60.05263157894737,58.9,59.36842105263158,56.43478260869565,55.8,56.40909090909091,59.77272727272727,62.0,61.08695652173913,58.65,59.61904761904762,56.8421052631579,57.31578947368421,54.95238095238095,58.1578947368421,63.09090909090909,58.714285714285715,59.68181818181818,65.52380952380952,67.0952380952381,68.91304347826087,64.3157894736842,65.22727272727273,59.526315789473685,53.44444444444444,56.42857142857143,55.421052631578945,51.857142857142854,61.18181818181818,63.22727272727273,59.25,67.54545454545455,64.4090909090909,56.15,56.72727272727273,55.5,51.526315789473685,56.19047619047619,61.31578947368421,30.59090909090909,7.818181818181818,11.2,12.272727272727273,12.272727272727273,10.761904761904763,11.619047619047619,11.095238095238095,13.88888888888889,14.0,13.105263157894736,14.157894736842104,14.565217391304348,14.954545454545455,16.15,19.863636363636363,18.227272727272727,21.545454545454547,21.318181818181817,26.19047619047619,28.0,23.565217391304348
OW-BP,65.65,83.35,68.68181818181819,71.85714285714286,70.5909090909091,45.23809523809524,54.904761904761905,71.82608695652173,79.89473684210526,84.45454545454545,78.26315789473684,61.5,74.47619047619048,87.36842105263158,78.57142857142857,79.27272727272727,76.04545454545455,57.75,44.59090909090909,74.5909090909091,84.95,71.72727272727273,74.44444444444444,66.10526315789474,73.42857142857143,77.26315789473684,74.61904761904762,70.27272727272727,75.0,61.76190476190476,60.59090909090909,69.38095238095238,84.38095238095238,83.5,79.76470588235294,63.31578947368421,79.15789473684211,82.73684210526316,77.54545454545455,79.95454545454545,75.45,64.27272727272727,63.04545454545455,76.80952380952381,95.04761904761905,92.14285714285714,86.05555555555556,69.3,71.63157894736842,85.55,82.6086956521739,87.14285714285714,84.04761904761905,68.04545454545455,58.8,77.1304347826087,94.47619047619048,88.1,80.89473684210526,63.0,70.2,84.52631578947368,76.08695652173913,82.05,83.0909090909091,67.18181818181819,54.578947368421055,73.04347826086956,93.7,93.85714285714286,86.89473684210526,72.78947368421052,67.42857142857143,81.26315789473684,75.13636363636364,78.04761904761905,71.86363636363636,63.19047619047619,63.333333333333336,74.04347826086956,84.6842105263158,86.0909090909091,69.10526315789474,66.33333333333333,68.0952380952381,78.0,73.42857142857143,74.13636363636364,70.9090909090909,53.95,52.31818181818182,61.45454545454545,77.4,69.0909090909091,71.66666666666667,61.0,59.04761904761905,71.52631578947368,34.31818181818182,10.318181818181818,15.35,15.5,17.954545454545453,16.333333333333332,17.80952380952381,20.0,19.333333333333332,15.65,15.157894736842104,18.31578947368421,18.82608695652174,20.772727272727273,20.05,19.954545454545453,21.818181818181817,28.318181818181817,35.90909090909091,32.19047619047619,30.59090909090909,27.782608695652176
OW-DC,46.45,72.8,55.04545454545455,65.52380952380952,50.90909090909091,38.80952380952381,35.80952380952381,43.21739130434783,72.26315789473684,75.63636363636364,62.31578947368421,56.22222222222222,36.38095238095238,67.10526315789474,59.142857142857146,62.54545454545455,56.63636363636363,33.15,24.272727272727273,52.63636363636363,84.4,71.18181818181819,65.38888888888889,56.94736842105263,43.38095238095238,75.0,63.23809523809524,78.45454545454545,66.0952380952381,35.80952380952381,37.31818181818182,49.42857142857143,88.95238095238095,90.0909090909091,75.29411764705883,65.94736842105263,46.05263157894737,79.52631578947368,65.4090909090909,75.81818181818181,61.0,41.40909090909091,44.95454545454545,52.142857142857146,79.95238095238095,77.80952380952381,67.66666666666667,54.35,36.68421052631579,71.1,57.56521739130435,65.0,55.61904761904762,38.13636363636363,35.8,42.869565217391305,61.95238095238095,65.5,56.578947368421055,49.0,41.35,67.36842105263158,53.56521739130435,61.2,56.77272727272727,40.77272727272727,37.94736842105263,41.17391304347826,77.0,76.14285714285714,67.84210526315789,53.94736842105263,44.95238095238095,70.57894736842105,61.04545454545455,68.76190476190476,59.5,41.95238095238095,37.38095238095238,45.82608695652174,77.84210526315789,71.95454545454545,57.68421052631579,56.888888888888886,40.61904761904762,67.73684210526316,57.904761904761905,64.36363636363636,56.27272727272727,36.85,38.95454545454545,45.13636363636363,75.8,78.18181818181819,66.44444444444444,57.73684210526316,40.61904761904762,67.89473684210526,27.727272727272727,6.636363636363637,10.55,13.863636363636363,17.454545454545453,14.380952380952381,14.095238095238095,14.952380952380953,11.11111111111111,12.95,12.947368421052632,14.578947368421053,12.956521739130435,12.045454545454545,13.75,13.5,14.272727272727273,18.0,22.0,24.80952380952381,20.09090909090909,17.47826086956522
OW-CM,9.3,11.1,11.545454545454545,11.714285714285714,12.0,29.571428571428573,11.19047619047619,11.521739130434783,10.894736842105264,13.636363636363637,10.052631578947368,10.333333333333334,11.523809523809524,10.210526315789474,9.285714285714286,10.272727272727273,9.545454545454545,10.2,6.863636363636363,12.863636363636363,13.4,11.409090909090908,9.777777777777779,9.473684210526315,10.523809523809524,10.368421052631579,11.952380952380953,14.318181818181818,14.952380952380953,11.333333333333334,10.863636363636363,12.571428571428571,12.142857142857142,10.818181818181818,12.529411764705882,13.263157894736842,13.842105263157896,12.736842105263158,12.909090909090908,13.545454545454545,13.8,13.181818181818182,11.5,11.857142857142858,10.19047619047619,12.142857142857142,11.11111111111111,13.1,11.842105263157896,12.85,13.08695652173913,14.952380952380953,14.333333333333334,13.409090909090908,12.1,13.695652173913043,13.80952380952381,16.5,17.105263157894736,12.526315789473685,15.3,14.052631578947368,15.043478260869565,14.7,15.772727272727273,12.545454545454545,12.473684210526315,12.91304347826087,12.8,15.619047619047619,15.31578947368421,13.105263157894736,12.857142857142858,11.68421052631579,12.590909090909092,11.476190476190476,13.181818181818182,14.285714285714286,12.904761904761905,13.08695652173913,14.157894736842104,14.818181818181818,14.578947368421053,13.833333333333334,12.666666666666666,14.842105263157896,11.0,11.863636363636363,13.545454545454545,12.0,12.5,13.227272727272727,15.65,13.954545454545455,13.11111111111111,13.157894736842104,13.80952380952381,12.157894736842104,7.909090909090909,3.0454545454545454,4.25,5.2272727272727275,4.681818181818182,3.5714285714285716,4.428571428571429,4.904761904761905,5.277777777777778,5.4,4.631578947368421,5.421052631578948,6.478260869565218,5.954545454545454,4.9,5.909090909090909,5.090909090909091,5.136363636363637,6.954545454545454,6.761904761904762,7.818181818181818,7.217391304347826
OW-CV,8.45,7.25,8.909090909090908,6.761904761904762,6.954545454545454,7.904761904761905,6.9523809523809526,7.3478260869565215,7.842105263157895,7.2272727272727275,7.7894736842105265,6.555555555555555,9.142857142857142,6.368421052631579,7.523809523809524,8.272727272727273,8.227272727272727,8.05,6.2272727272727275,8.0,11.05,6.863636363636363,7.555555555555555,8.789473684210526,7.904761904761905,9.052631578947368,8.0,6.7727272727272725,8.0,10.19047619047619,12.136363636363637,11.761904761904763,10.714285714285714,11.272727272727273,11.294117647058824,10.105263157894736,11.368421052631579,10.842105263157896,13.409090909090908,13.272727272727273,12.25,14.227272727272727,14.590909090909092,15.19047619047619,15.666666666666666,15.857142857142858,14.11111111111111,10.7,9.68421052631579,11.7,9.782608695652174,11.619047619047619,10.047619047619047,10.181818181818182,14.9,12.869565217391305,13.095238095238095,11.5,11.842105263157896,10.736842105263158,11.95,14.157894736842104,14.91304347826087,11.3,12.0,13.0,15.421052631578947,13.478260869565217,12.55,12.19047619047619,13.157894736842104,13.68421052631579,11.523809523809524,13.421052631578947,10.818181818181818,10.0,10.0,13.142857142857142,12.523809523809524,12.26086956521739,13.368421052631579,10.0,10.578947368421053,10.277777777777779,9.666666666666666,10.052631578947368,8.80952380952381,11.5,10.590909090909092,11.4,9.045454545454545,10.727272727272727,10.2,8.818181818181818,6.388888888888889,7.7368421052631575,5.619047619047619,6.842105263157895,5.545454545454546,2.1363636363636362,2.55,3.1818181818181817,4.2727272727272725,2.7142857142857144,3.4761904761904763,3.4761904761904763,2.2222222222222223,2.05,2.9473684210526314,2.789473684210526,2.869565217391304,2.6818181818181817,3.6,3.590909090909091,4.909090909090909,4.818181818181818,5.090909090909091,6.619047619047619,4.681818181818182,4.913043478260869
OW-ED,19.45,20.45,18.681818181818183,19.238095238095237,23.59090909090909,24.428571428571427,22.285714285714285,23.434782608695652,23.789473684210527,23.636363636363637,25.210526315789473,27.444444444444443,24.714285714285715,25.789473684210527,25.333333333333332,26.727272727272727,26.136363636363637,26.2,20.09090909090909,24.227272727272727,24.4,23.181818181818183,22.944444444444443,22.473684210526315,25.333333333333332,24.894736842105264,25.19047619047619,25.772727272727273,24.952380952380953,26.285714285714285,26.863636363636363,26.095238095238095,26.38095238095238,31.318181818181817,26.88235294117647,24.57894736842105,27.0,28.210526315789473,28.5,25.0,22.8,28.136363636363637,29.318181818181817,27.333333333333332,24.523809523809526,24.761904761904763,25.0,26.0,24.36842105263158,24.75,25.82608695652174,26.904761904761905,25.857142857142858,25.454545454545453,23.85,25.695652173913043,25.523809523809526,26.0,24.210526315789473,25.36842105263158,24.15,25.894736842105264,26.08695652173913,24.15,27.59090909090909,31.181818181818183,31.263157894736842,29.17391304347826,30.2,27.333333333333332,26.94736842105263,27.0,27.714285714285715,28.105263157894736,27.045454545454547,24.904761904761905,28.772727272727273,32.285714285714285,32.42857142857143,33.78260869565217,29.842105263157894,32.72727272727273,26.36842105263158,25.333333333333332,26.142857142857142,24.473684210526315,27.285714285714285,25.772727272727273,30.40909090909091,29.0,27.772727272727273,31.59090909090909,25.2,26.318181818181817,27.944444444444443,25.36842105263158,26.19047619047619,28.210526315789473,16.227272727272727,4.681818181818182,6.8,6.636363636363637,8.181818181818182,9.714285714285714,9.19047619047619,10.238095238095237,8.944444444444445,10.2,9.31578947368421,9.842105263157896,8.478260869565217,8.545454545454545,8.0,10.545454545454545,10.5,10.090909090909092,12.136363636363637,11.380952380952381,12.090909090909092,9.173913043478262
OW-NC,3.9,3.45,4.5,4.666666666666667,3.909090909090909,3.619047619047619,3.857142857142857,3.608695652173913,4.578947368421052,4.590909090909091,5.315789473684211,5.555555555555555,4.857142857142857,4.315789473684211,5.142857142857143,5.909090909090909,6.454545454545454,7.9,5.181818181818182,7.7272727272727275,8.5,7.590909090909091,6.777777777777778,6.315789473684211,5.333333333333333,6.631578947368421,6.619047619047619,8.863636363636363,5.666666666666667,5.761904761904762,6.181818181818182,6.095238095238095,6.238095238095238,5.454545454545454,5.411764705882353,6.894736842105263,4.842105263157895,4.0,5.818181818181818,6.454545454545454,8.65,5.954545454545454,4.409090909090909,4.857142857142857,4.0476190476190474,3.6666666666666665,4.5,4.7,5.7894736842105265,5.25,11.043478260869565,5.761904761904762,5.523809523809524,6.636363636363637,5.5,3.782608695652174,3.9047619047619047,4.85,5.0,5.684210526315789,4.15,4.842105263157895,5.739130434782608,5.5,5.545454545454546,6.090909090909091,4.947368421052632,5.478260869565218,7.05,7.285714285714286,6.105263157894737,7.421052631578948,5.523809523809524,4.7368421052631575,4.863636363636363,6.714285714285714,5.7727272727272725,5.238095238095238,5.0,5.782608695652174,5.684210526315789,6.090909090909091,4.894736842105263,5.833333333333333,5.571428571428571,5.105263157894737,5.857142857142857,5.863636363636363,6.545454545454546,6.55,6.045454545454546,4.363636363636363,5.35,4.909090909090909,5.055555555555555,4.105263157894737,5.666666666666667,5.2631578947368425,2.6363636363636362,0.36363636363636365,1.6,1.4545454545454546,1.9090909090909092,1.6666666666666667,1.1904761904761905,0.6666666666666666,0.7777777777777778,0.65,1.2105263157894737,1.368421052631579,1.3043478260869565,0.6363636363636364,0.35,0.5909090909090909,0.6818181818181818,0.6818181818181818,1.6818181818181819,1.380952380952381,1.4545454545454546,1.1304347826086956
OW-WP,41.45,42.6,38.40909090909091,38.904761904761905,36.95454545454545,34.666666666666664,40.142857142857146,41.91304347826087,42.94736842105263,43.22727272727273,39.94736842105263,38.666666666666664,36.80952380952381,44.36842105263158,42.61904761904762,41.40909090909091,41.22727272727273,41.9,32.31818181818182,37.18181818181818,40.55,37.63636363636363,39.77777777777778,41.89473684210526,41.095238095238095,42.89473684210526,43.42857142857143,42.95454545454545,43.523809523809526,44.142857142857146,46.22727272727273,45.476190476190474,43.42857142857143,37.18181818181818,36.76470588235294,34.63157894736842,33.8421052631579,35.63157894736842,39.27272727272727,39.81818181818182,36.35,32.18181818181818,32.18181818181818,35.57142857142857,37.95238095238095,38.476190476190474,39.5,39.35,38.1578947368421,36.4,28.304347826086957,39.904761904761905,39.0,36.54545454545455,33.55,37.43478260869565,34.42857142857143,36.2,38.526315789473685,40.31578947368421,39.85,37.63157894736842,35.95652173913044,33.8,36.95454545454545,37.13636363636363,35.578947368421055,36.56521739130435,40.35,40.857142857142854,41.526315789473685,39.68421052631579,36.42857142857143,39.526315789473685,39.18181818181818,41.0,35.31818181818182,15.0,12.904761904761905,13.521739130434783,11.68421052631579,14.636363636363637,13.0,13.277777777777779,13.80952380952381,15.473684210526315,16.38095238095238,13.727272727272727,15.545454545454545,15.5,15.772727272727273,17.454545454545453,14.25,16.681818181818183,16.166666666666668,13.421052631578947,11.857142857142858,14.210526315789474,8.863636363636363,5.2727272727272725,4.2,5.090909090909091,5.545454545454546,6.190476190476191,4.380952380952381,5.809523809523809,6.111111111111111,6.15,6.0,4.2105263157894735,4.739130434782608,4.454545454545454,5.7,6.863636363636363,6.863636363636363,6.0,8.727272727272727,9.476190476190476,7.818181818181818,7.739130434782608
OW-SS,10.35,10.4,11.454545454545455,9.047619047619047,10.0,10.333333333333334,10.047619047619047,10.391304347826088,10.263157894736842,11.090909090909092,10.526315789473685,11.5,11.857142857142858,11.105263157894736,10.380952380952381,10.454545454545455,12.136363636363637,12.05,9.454545454545455,14.545454545454545,13.2,11.818181818181818,14.166666666666666,14.789473684210526,12.571428571428571,13.157894736842104,13.428571428571429,12.590909090909092,13.571428571428571,16.666666666666668,17.772727272727273,17.571428571428573,17.476190476190474,15.181818181818182,14.058823529411764,14.473684210526315,14.31578947368421,14.157894736842104,11.863636363636363,12.0,10.2,9.090909090909092,12.227272727272727,11.333333333333334,11.666666666666666,11.476190476190476,9.555555555555555,10.85,11.947368421052632,21.35,17.956521739130434,20.142857142857142,21.285714285714285,21.954545454545453,13.15,12.130434782608695,13.428571428571429,13.4,13.0,12.947368421052632,14.0,14.368421052631579,15.73913043478261,17.2,20.227272727272727,19.90909090909091,14.68421052631579,14.608695652173912,14.95,17.142857142857142,13.631578947368421,15.0,13.047619047619047,16.894736842105264,14.318181818181818,14.285714285714286,14.045454545454545,13.428571428571429,15.333333333333334,16.304347826086957,17.05263157894737,15.0,16.36842105263158,13.88888888888889,16.142857142857142,19.36842105263158,17.285714285714285,17.09090909090909,17.954545454545453,15.4,19.5,17.0,16.8,19.681818181818183,19.77777777777778,15.31578947368421,16.904761904761905,19.842105263157894,10.909090909090908,4.363636363636363,4.3,5.681818181818182,6.545454545454546,5.0,6.666666666666667,6.904761904761905,5.833333333333333,7.7,6.0,6.052631578947368,5.869565217391305,6.636363636363637,7.95,9.590909090909092,11.454545454545455,11.909090909090908,10.590909090909092,10.428571428571429,9.772727272727273,8.478260869565217
OW-SB,17.8,16.55,16.636363636363637,15.285714285714286,16.727272727272727,17.571428571428573,15.523809523809524,18.47826086956522,19.0,18.954545454545453,20.473684210526315,17.22222222222222,16.523809523809526,19.210526315789473,19.761904761904763,18.772727272727273,21.40909090909091,18.8,18.09090909090909,24.5,24.7,21.818181818181817,26.055555555555557,20.94736842105263,21.571428571428573,24.0,22.857142857142858,24.454545454545453,28.952380952380953,29.333333333333332,31.0,29.047619047619047,31.333333333333332,28.636363636363637,31.529411764705884,31.05263157894737,31.94736842105263,26.526315789473685,29.318181818181817,27.90909090909091,27.85,31.636363636363637,33.68181818181818,28.666666666666668,26.047619047619047,26.761904761904763,26.444444444444443,25.4,24.68421052631579,25.55,27.869565217391305,24.761904761904763,26.285714285714285,25.454545454545453,25.45,22.043478260869566,27.61904761904762,27.7,29.789473684210527,28.68421052631579,24.7,23.68421052631579,24.17391304347826,22.55,25.136363636363637,24.636363636363637,30.94736842105263,26.47826086956522,26.85,28.666666666666668,26.31578947368421,24.36842105263158,24.428571428571427,26.36842105263158,27.454545454545453,25.666666666666668,22.59090909090909,24.952380952380953,27.761904761904763,27.130434782608695,26.894736842105264,24.40909090909091,24.736842105263158,23.666666666666668,26.095238095238095,24.0,22.666666666666668,20.727272727272727,24.90909090909091,25.35,23.136363636363637,25.181818181818183,23.75,24.045454545454547,25.944444444444443,23.94736842105263,25.61904761904762,26.736842105263158,13.681818181818182,3.9545454545454546,6.25,8.5,8.090909090909092,9.095238095238095,8.095238095238095,7.9523809523809526,9.11111111111111,9.15,7.421052631578948,6.421052631578948,5.869565217391305,5.636363636363637,6.15,7.181818181818182,6.909090909090909,7.318181818181818,9.818181818181818,10.666666666666666,10.090909090909092,8.304347826086957
OW-SO,40.8,45.1,44.0,47.38095238095238,46.31818181818182,48.76190476190476,51.714285714285715,54.95652173913044,52.421052631578945,52.72727272727273,55.94736842105263,51.72222222222222,51.38095238095238,47.578947368421055,51.80952380952381,52.09090909090909,57.72727272727273,61.25,49.72727272727273,68.68181818181819,63.05,49.09090909090909,53.44444444444444,61.63157894736842,54.095238095238095,51.36842105263158,58.19047619047619,61.77272727272727,61.523809523809526,67.66666666666667,70.95454545454545,76.19047619047619,71.85714285714286,72.0,69.94117647058823,79.42105263157895,63.05263157894737,63.421052631578945,70.36363636363636,74.27272727272727,75.3,84.95454545454545,86.04545454545455,86.80952380952381,84.0,92.23809523809524,89.55555555555556,92.35,78.57894736842105,73.6,80.34782608695652,84.71428571428571,92.38095238095238,101.27272727272727,101.7,97.95652173913044,95.52380952380952,86.65,96.26315789473684,100.21052631578948,83.35,83.78947368421052,84.65217391304348,93.8,100.95454545454545,101.4090909090909,115.0,114.56521739130434,109.5,110.80952380952381,111.21052631578948,106.78947368421052,92.95238095238095,86.52631578947368,96.77272727272727,107.38095238095238,110.68181818181819,109.04761904761905,119.33333333333333,111.95652173913044,108.63157894736842,109.9090909090909,104.6842105263158,98.22222222222223,87.19047619047619,83.10526315789474,93.23809523809524,104.9090909090909,105.72727272727273,120.4,117.72727272727273,119.5,108.5,108.77272727272727,109.33333333333333,109.36842105263158,96.66666666666667,87.84210526315789,42.40909090909091,5.7727272727272725,7.3,10.181818181818182,10.772727272727273,12.333333333333334,13.952380952380953,16.285714285714285,16.61111111111111,11.15,9.157894736842104,10.105263157894736,12.08695652173913,16.818181818181817,24.4,31.181818181818183,37.81818181818182,39.40909090909091,42.77272727272727,44.80952380952381,45.18181818181818,43.82608695652174
OW-MB,25.1,23.9,25.0,24.095238095238095,25.09090909090909,26.095238095238095,25.428571428571427,26.782608695652176,26.105263157894736,27.227272727272727,27.736842105263158,25.61111111111111,27.428571428571427,26.31578947368421,26.61904761904762,23.681818181818183,25.59090909090909,26.45,21.772727272727273,26.636363636363637,25.8,20.454545454545453,23.0,25.210526315789473,27.142857142857142,27.63157894736842,30.666666666666668,29.045454545454547,29.714285714285715,32.61904761904762,35.59090909090909,32.904761904761905,33.666666666666664,36.13636363636363,33.588235294117645,28.263157894736842,30.263157894736842,31.894736842105264,30.545454545454547,29.772727272727273,29.6,30.5,33.68181818181818,34.61904761904762,37.0,36.23809523809524,38.611111111111114,36.5,37.31578947368421,41.25,39.21739130434783,36.714285714285715,37.42857142857143,38.09090909090909,36.8,36.21739130434783,37.23809523809524,35.3,34.21052631578947,31.842105263157894,28.35,34.578947368421055,35.17391304347826,33.35,36.59090909090909,39.59090909090909,45.8421052631579,42.21739130434783,41.35,37.80952380952381,36.36842105263158,32.10526315789474,33.285714285714285,35.21052631578947,34.63636363636363,34.42857142857143,37.31818181818182,37.333333333333336,33.095238095238095,33.78260869565217,37.26315789473684,36.5,36.1578947368421,31.5,32.714285714285715,34.94736842105263,38.23809523809524,38.27272727272727,36.36363636363637,40.25,43.68181818181818,41.95454545454545,38.75,41.31818181818182,38.611111111111114,36.578947368421055,37.57142857142857,37.526315789473685,15.181818181818182,1.9545454545454546,2.8,4.818181818181818,4.909090909090909,5.333333333333333,5.333333333333333,5.095238095238095,4.888888888888889,4.9,5.105263157894737,5.105263157894737,5.217391304347826,6.2727272727272725,6.95,10.590909090909092,12.181818181818182,12.227272727272727,12.090909090909092,10.095238095238095,10.0,6.478260869565218
